# ADF for H-O-O with rcut 3.0 and bin size 5°.
5.0000	4818.00
10.0000	20925.00
15.0000	29194.00
20.0000	17935.00
25.0000	15923.00
30.0000	16594.00
35.0000	25775.00
40.0000	38547.00
45.0000	44102.00
50.0000	45550.00
55.0000	46209.00
60.0000	46055.00
65.0000	46620.00
70.0000	47195.00
75.0000	48533.00
80.0000	48637.00
85.0000	48733.00
90.0000	48865.00
95.0000	47725.00
100.0000	46862.00
105.0000	45769.00
110.0000	44164.00
115.0000	41814.00
120.0000	39035.00
125.0000	36269.00
130.0000	33579.00
135.0000	30398.00
140.0000	27675.00
145.0000	24659.00
150.0000	21722.00
155.0000	18079.00
160.0000	14863.00
165.0000	11730.00
170.0000	8345.00
175.0000	5071.00
180.0000	1632.00
