# ADF for O-H-O with rcut 3.0 and bin size 5°.
5.0000	187.00
10.0000	609.00
15.0000	1201.00
20.0000	2112.00
25.0000	4245.00
30.0000	11664.00
35.0000	20209.00
40.0000	20800.00
45.0000	21612.00
50.0000	23795.00
55.0000	25250.00
60.0000	25780.00
65.0000	25586.00
70.0000	25446.00
75.0000	25242.00
80.0000	25753.00
85.0000	25933.00
90.0000	25700.00
95.0000	25272.00
100.0000	24883.00
105.0000	23885.00
110.0000	23114.00
115.0000	21982.00
120.0000	20585.00
125.0000	19440.00
130.0000	17976.00
135.0000	16522.00
140.0000	14679.00
145.0000	13422.00
150.0000	11688.00
155.0000	10088.00
160.0000	8237.00
165.0000	6696.00
170.0000	4722.00
175.0000	3060.00
180.0000	1008.00
