# ADF for H-H-H with rcut 3.0 and bin size 5°.
5.0000	2062.00
10.0000	6792.00
15.0000	16418.00
20.0000	32662.00
25.0000	41636.00
30.0000	55564.00
35.0000	60399.00
40.0000	69578.00
45.0000	81275.00
50.0000	87972.00
55.0000	91804.00
60.0000	94244.00
65.0000	95955.00
70.0000	97505.00
75.0000	98544.00
80.0000	98889.00
85.0000	98846.00
90.0000	97640.00
95.0000	95562.00
100.0000	92732.00
105.0000	89789.00
110.0000	86394.00
115.0000	82216.00
120.0000	77772.00
125.0000	72795.00
130.0000	67218.00
135.0000	61501.00
140.0000	55986.00
145.0000	49571.00
150.0000	43649.00
155.0000	36700.00
160.0000	30138.00
165.0000	23948.00
170.0000	16843.00
175.0000	10195.00
180.0000	3498.00
