# ADF for H-O-H with rcut 3.0 and bin size 5°.
5.0000	1182.00
10.0000	3950.00
15.0000	9267.00
20.0000	17895.00
25.0000	21796.00
30.0000	30446.00
35.0000	31364.00
40.0000	37058.00
45.0000	43387.00
50.0000	46537.00
55.0000	48278.00
60.0000	49132.00
65.0000	50803.00
70.0000	50733.00
75.0000	51130.00
80.0000	51930.00
85.0000	51961.00
90.0000	52151.00
95.0000	51494.00
100.0000	50624.00
105.0000	49804.00
110.0000	47530.00
115.0000	45054.00
120.0000	42198.00
125.0000	39251.00
130.0000	36055.00
135.0000	33132.00
140.0000	29790.00
145.0000	26458.00
150.0000	23068.00
155.0000	19787.00
160.0000	15990.00
165.0000	12537.00
170.0000	8973.00
175.0000	5473.00
180.0000	1871.00
